1515283298.157303,uncalibrated,0,-71.896,-5.573,-105.169
1515283298.157332,calibrated,0,0.000,0.000,0.000
1515283298.157345,heading,0,0.000,0.000,0
1515283298.157354,heading Comp,0,0.000,0.000,0.000
1515283298.157362,acceleration,0,0.000,-0.945,-0.313
1515283298.183801,uncalibrated,0,-71.968,-6.173,-105.010
1515283298.183837,calibrated,0,0.000,0.000,0.000
1515283298.183851,heading,0,0.000,0.000,0
1515283298.183861,heading Comp,0,0.000,0.000,0.000
1515283298.183869,acceleration,0,0.004,-0.951,-0.310
1515283298.223801,uncalibrated,0,-71.969,-5.722,-104.791
1515283298.223832,calibrated,0,0.000,0.000,0.000
1515283298.223848,heading,0,0.000,0.000,0
1515283298.223860,heading Comp,0,0.000,0.000,0.000
1515283298.223870,acceleration,0,0.017,-0.951,-0.308
1515283298.263801,uncalibrated,0,-71.744,-5.798,-105.017
1515283298.263828,calibrated,0,0.000,0.000,0.000
1515283298.263847,heading,0,0.000,0.000,0
1515283298.263863,heading Comp,0,0.000,0.000,0.000
1515283298.263877,acceleration,0,0.005,-0.950,-0.306
1515283298.303683,uncalibrated,0,-71.670,-5.498,-104.946
1515283298.303715,calibrated,0,0.000,0.000,0.000
1515283298.303730,heading,0,95.643,86.309,0
1515283298.303742,heading Comp,0,-20.856,-33.375,-8.807
1515283298.303753,acceleration,0,0.004,-0.940,-0.314
1515283298.343794,uncalibrated,0,-71.971,-5.573,-105.168
1515283298.343826,calibrated,2,-20.638,-33.486,-8.557
1515283298.343844,heading,0,95.643,86.309,0
1515283298.343861,heading Comp,0,-20.856,-33.375,-8.807
1515283298.343877,acceleration,0,0.005,-0.944,-0.311
1515283298.383811,uncalibrated,0,-72.045,-5.722,-105.016
1515283298.383872,calibrated,2,-20.941,-33.478,-8.633
1515283298.383900,heading,0,95.643,86.309,0
1515283298.383922,heading Comp,0,-20.856,-33.375,-8.807
1515283298.383943,acceleration,0,0.003,-0.949,-0.309
1515283298.423629,uncalibrated,0,-72.044,-5.797,-105.015
1515283298.423664,calibrated,2,-21.089,-33.515,-8.722
1515283298.423684,heading,0,95.643,86.309,0
1515283298.423700,heading Comp,0,-20.856,-33.375,-8.807
1515283298.423714,acceleration,0,0.006,-0.946,-0.308
1515283298.464993,uncalibrated,0,-72.119,-5.797,-105.014
1515283298.465016,calibrated,2,-20.804,-33.589,-8.690
1515283298.465041,heading,0,95.643,86.309,0
1515283298.465062,heading Comp,0,-20.856,-33.375,-8.807
1515283298.465082,acceleration,0,0.007,-0.949,-0.307
1515283298.503378,uncalibrated,0,-72.044,-5.872,-105.088
1515283298.503415,calibrated,2,-20.975,-33.405,-8.733
1515283298.503431,heading,0,95.643,86.309,0
1515283298.503443,heading Comp,0,-20.856,-33.375,-8.807
1515283298.503454,acceleration,0,-0.001,-0.943,-0.311
1515283298.543347,uncalibrated,0,-71.971,-5.648,-105.317
1515283298.543390,calibrated,2,-21.006,-33.374,-8.653
1515283298.543412,heading,0,95.643,86.309,0
1515283298.543428,heading Comp,0,-20.856,-33.375,-8.807
1515283298.543443,acceleration,0,0.004,-0.943,-0.316
1515283298.583319,uncalibrated,0,-71.820,-5.648,-104.943
1515283298.583356,calibrated,2,-21.072,-33.480,-8.507
1515283298.583384,heading,0,95.643,86.309,0
1515283298.583402,heading Comp,0,-20.856,-33.375,-8.807
1515283298.583417,acceleration,0,0.008,-0.955,-0.310
1515283298.623253,uncalibrated,0,-72.269,-5.647,-104.865
1515283298.623284,calibrated,2,-20.842,-33.604,-8.477
1515283298.623300,heading,0,95.643,86.309,0
1515283298.623313,heading Comp,0,-20.856,-33.375,-8.807
1515283298.623324,acceleration,0,0.002,-0.953,-0.302
1515283298.663241,uncalibrated,0,-72.044,-5.647,-104.642
1515283298.663259,calibrated,2,-21.115,-33.501,-8.745
1515283298.663271,heading,0,95.643,86.309,0
1515283298.663280,heading Comp,0,-20.856,-33.375,-8.807
1515283298.663289,acceleration,0,0.006,-0.944,-0.305
1515283298.703194,uncalibrated,0,-72.193,-5.872,-104.787
1515283298.703211,calibrated,2,-21.230,-33.533,-8.777
1515283298.703221,heading,0,95.643,86.309,0
1515283298.703229,heading Comp,0,-20.856,-33.375,-8.807
1515283298.703236,acceleration,0,0.011,-0.940,-0.301
1515283298.743098,uncalibrated,0,-72.645,-5.796,-105.235
1515283298.743115,calibrated,2,-21.304,-33.572,-8.605
1515283298.743126,heading,0,95.643,86.309,0
