1515287122.901815,uncalibrated,0,-74.871,-3.622,-117.400
1515287122.901830,calibrated,0,0.000,0.000,0.000
1515287122.901841,heading,0,0.000,0.000,0
1515287122.901849,heading Comp,0,0.000,0.000,0.000
1515287122.901856,acceleration,0,0.000,0.000,0.000
1515287122.932884,uncalibrated,0,-75.098,-3.696,-117.923
1515287122.932910,calibrated,0,0.000,0.000,0.000
1515287122.932923,heading,0,0.000,0.000,0
1515287122.932933,heading Comp,0,0.000,0.000,0.000
1515287122.932941,acceleration,0,-0.048,-0.925,-0.354
1515287122.972682,uncalibrated,0,-74.723,-3.472,-117.553
1515287122.972703,calibrated,0,0.000,0.000,0.000
1515287122.972717,heading,0,0.000,0.000,0
1515287122.972728,heading Comp,0,0.000,0.000,0.000
1515287122.972738,acceleration,0,-0.040,-0.924,-0.352
1515287123.012808,uncalibrated,0,-74.723,-3.547,-117.627
1515287123.012850,calibrated,0,0.000,0.000,0.000
1515287123.012866,heading,0,0.000,0.000,0
1515287123.012877,heading Comp,0,0.000,0.000,0.000
1515287123.012888,acceleration,0,-0.037,-0.928,-0.360
1515287123.052618,uncalibrated,0,-74.947,-3.922,-117.770
1515287123.052639,calibrated,0,0.000,0.000,0.000
1515287123.052653,heading,0,70.219,60.885,0
1515287123.052666,heading Comp,0,-23.163,-30.200,-20.678
1515287123.052676,acceleration,0,-0.030,-0.919,-0.369
1515287123.092647,uncalibrated,0,-74.799,-3.397,-117.854
1515287123.092676,calibrated,2,-23.530,-30.125,-20.765
1515287123.092696,heading,0,70.219,60.885,0
1515287123.092711,heading Comp,0,-23.163,-30.200,-20.678
1515287123.092726,acceleration,0,-0.023,-0.914,-0.379
1515287123.132532,uncalibrated,0,-74.724,-3.472,-117.853
1515287123.132597,calibrated,2,-23.442,-29.962,-20.568
1515287123.132619,heading,0,70.219,60.885,0
1515287123.132632,heading Comp,0,-23.163,-30.200,-20.678
1515287123.132644,acceleration,0,-0.026,-0.930,-0.368
1515287123.172395,uncalibrated,0,-74.875,-3.322,-118.004
1515287123.172415,calibrated,2,-23.892,-29.850,-20.485
1515287123.172430,heading,0,70.219,60.885,0
1515287123.172441,heading Comp,0,-23.163,-30.200,-20.678
1515287123.172453,acceleration,0,-0.029,-0.928,-0.372
1515287123.212605,uncalibrated,0,-74.647,-3.697,-117.776
1515287123.212676,calibrated,2,-23.332,-30.036,-20.640
1515287123.212698,heading,0,70.219,60.885,0
1515287123.212712,heading Comp,0,-23.163,-30.200,-20.678
1515287123.212769,acceleration,0,-0.028,-0.926,-0.359
1515287123.252188,uncalibrated,0,-74.649,-3.397,-117.780
1515287123.252211,calibrated,2,-23.453,-30.155,-20.762
1515287123.252226,heading,0,70.219,60.885,0
1515287123.252238,heading Comp,0,-23.163,-30.200,-20.678
1515287123.252248,acceleration,0,-0.027,-0.927,-0.364
1515287123.292233,uncalibrated,0,-74.872,-3.697,-117.699
1515287123.292261,calibrated,2,-23.593,-29.802,-20.727
1515287123.292281,heading,0,70.219,60.885,0
1515287123.292296,heading Comp,0,-23.163,-30.200,-20.678
1515287123.292311,acceleration,0,-0.038,-0.928,-0.355
1515287123.332158,uncalibrated,0,-74.648,-3.547,-117.853
1515287123.332251,calibrated,2,-23.273,-29.896,-20.690
1515287123.332270,heading,0,70.219,60.885,0
1515287123.332282,heading Comp,0,-23.163,-30.200,-20.678
1515287123.332304,acceleration,0,-0.039,-0.930,-0.359
1515287123.372152,uncalibrated,0,-74.498,-3.398,-117.631
1515287123.372172,calibrated,2,-23.369,-29.915,-20.615
1515287123.372188,heading,0,70.219,60.885,0
1515287123.372199,heading Comp,0,-23.163,-30.200,-20.678
1515287123.372210,acceleration,0,-0.035,-0.926,-0.364
1515287123.412467,uncalibrated,0,-74.872,-3.772,-117.773
1515287123.412594,calibrated,2,-23.518,-29.958,-20.578
1515287123.412631,heading,0,70.219,60.885,0
1515287123.412648,heading Comp,0,-23.163,-30.200,-20.678
1515287123.412669,acceleration,0,-0.033,-0.919,-0.370
1515287123.452085,uncalibrated,0,-74.648,-3.472,-117.629
1515287123.452101,calibrated,2,-23.517,-30.046,-20.840
1515287123.452112,heading,0,70.219,60.885,0
1515287123.452122,heading Comp,0,-23.163,-30.200,-20.678
1515287123.452131,acceleration,0,-0.031,-0.918,-0.370
1515287123.492071,uncalibrated,0,-75.024,-3.396,-117.927
1515287123.492094,calibrated,2,-23.424,-30.039,-20.890
1515287123.492109,heading,0,70.219,60.885,0
1515287123.492120,heading Comp,0,-23.163,-30.200,-20.678
1515287123.492132,acceleration,0,-0.032,-0.914,-0.368
1515287123.532110,uncalibrated,0,-74.798,-3.697,-118.075
1515287123.532160,calibrated,2,-23.701,-29.945,-20.691
1515287123.532187,heading,0,70.219,60.885,0
