1520633407.062125,position,1,2,0.022265,0.008999,-0.018196
1520633407.062125,orientation,1,2,-0.292232,0.039653,-1.561809
1520633407.062575,position,1,2,0.022420,0.009745,-0.017992
1520633407.062575,orientation,1,2,-0.298027,0.032636,-1.558930
1520633407.071695,position,1,2,0.022327,0.009919,-0.018642
1520633407.071695,orientation,1,2,-0.303195,0.026291,-1.555597
1520633407.087424,position,1,2,0.022114,0.010156,-0.019148
1520633407.087424,orientation,1,2,-0.305833,0.022231,-1.552543
1520633407.103408,position,1,2,0.021875,0.010375,-0.019623
1520633407.103408,orientation,1,2,-0.306977,0.021165,-1.550749
1520633407.119601,position,1,2,0.021685,0.010524,-0.020152
1520633407.119601,orientation,1,2,-0.307621,0.022583,-1.550502
1520633407.137839,position,1,2,0.021535,0.010618,-0.020720
1520633407.137839,orientation,1,2,-0.308194,0.024778,-1.551017
1520633407.152819,position,1,2,0.021607,0.010336,-0.021227
1520633407.152819,orientation,1,2,-0.308758,0.026260,-1.551327
1520633407.171746,position,1,2,0.021468,0.010348,-0.021756
1520633407.171746,orientation,1,2,-0.310037,0.026342,-1.551361
1520633407.187134,position,1,2,0.021330,0.010337,-0.022292
1520633407.187134,orientation,1,2,-0.311866,0.025180,-1.550882
1520633407.204394,position,1,2,0.021191,0.010312,-0.022842
1520633407.204394,orientation,1,2,-0.314052,0.023528,-1.550058
1520633407.219399,position,1,2,0.021077,0.010288,-0.023401
1520633407.219399,orientation,1,2,-0.316282,0.022020,-1.549304
1520633407.237205,position,1,2,0.021436,0.010266,-0.023597
1520633407.237205,orientation,1,2,-0.318168,0.021082,-1.549056
1520633407.253958,position,1,2,0.021434,0.010288,-0.024068
1520633407.253958,orientation,1,2,-0.319338,0.021303,-1.549183
1520633407.272277,position,1,2,0.021489,0.010328,-0.024470
1520633407.272277,orientation,1,2,-0.319714,0.022483,-1.549963
1520633407.288130,position,1,2,0.021586,0.010386,-0.024790
1520633407.288130,orientation,1,2,-0.319401,0.024300,-1.551260
1520633407.304730,position,1,2,0.021689,0.010464,-0.025038
1520633407.304730,orientation,1,2,-0.318606,0.026405,-1.552756
1520633407.321201,position,1,2,0.021776,0.010568,-0.025251
1520633407.321201,orientation,1,2,-0.317750,0.028429,-1.554207
1520633407.338835,position,1,2,0.021805,0.010705,-0.025473
1520633407.338835,orientation,1,2,-0.317335,0.029963,-1.555173
1520633407.354583,position,1,2,0.021709,0.010942,-0.025970
1520633407.354583,orientation,1,2,-0.317728,0.030189,-1.555473
1520633407.372174,position,1,2,0.021629,0.011132,-0.026240
1520633407.372174,orientation,1,2,-0.318637,0.029774,-1.555294
1520633407.390460,position,1,2,0.021517,0.011354,-0.026488
