1520632433.846874,position,1,2,0.011649,0.001952,0.016713
1520632433.846874,orientation,1,2,-0.486068,-0.036236,-1.521985
1520632433.847505,position,1,2,0.011393,0.001792,0.016907
1520632433.847505,orientation,1,2,-0.489534,-0.037912,-1.520369
1520632433.856410,position,1,2,0.010987,0.001669,0.017056
1520632433.856410,orientation,1,2,-0.492272,-0.039301,-1.518259
1520632433.873515,position,1,2,0.010473,0.001622,0.017289
1520632433.873515,orientation,1,2,-0.493452,-0.039768,-1.516310
1520632433.888715,position,1,2,0.010473,0.001622,0.017289
1520632433.888715,orientation,1,2,-0.493452,-0.039768,-1.516310
1520632433.906177,position,1,2,0.009124,0.000780,0.017116
1520632433.906177,orientation,1,2,-0.494452,-0.038436,-1.514537
1520632433.923795,position,1,2,0.008585,0.000610,0.017316
1520632433.923795,orientation,1,2,-0.494892,-0.037201,-1.514413
1520632433.941008,position,1,2,0.008054,0.000415,0.017474
1520632433.941008,orientation,1,2,-0.495508,-0.036318,-1.514159
1520632433.956178,position,1,2,0.007528,0.000210,0.017569
1520632433.956178,orientation,1,2,-0.496399,-0.035798,-1.513599
1520632433.973781,position,1,2,0.006894,-0.001183,0.016879
1520632433.973781,orientation,1,2,-0.497754,-0.035233,-1.513113
1520632433.990997,position,1,2,0.006415,-0.001445,0.016820
1520632433.990997,orientation,1,2,-0.499047,-0.034422,-1.512691
1520632434.008275,position,1,2,0.005951,-0.001687,0.016742
1520632434.008275,orientation,1,2,-0.500078,-0.033012,-1.512693
1520632434.024044,position,1,2,0.005497,-0.001891,0.016682
1520632434.024044,orientation,1,2,-0.500636,-0.031140,-1.513094
1520632434.040851,position,1,2,0.005041,-0.002057,0.016646
1520632434.040851,orientation,1,2,-0.500761,-0.029079,-1.513649
1520632434.057489,position,1,2,0.004577,-0.002192,0.016611
1520632434.057489,orientation,1,2,-0.500745,-0.027084,-1.514089
1520632434.074767,position,1,2,0.004104,-0.002305,0.016550
1520632434.074767,orientation,1,2,-0.500904,-0.025257,-1.514275
1520632434.090461,position,1,2,0.003821,-0.002769,0.015684
1520632434.090461,orientation,1,2,-0.501499,-0.023650,-1.514335
1520632434.108876,position,1,2,0.003380,-0.002878,0.015549
1520632434.108876,orientation,1,2,-0.502194,-0.022566,-1.514007
1520632434.125686,position,1,2,0.002963,-0.002969,0.015411
1520632434.125686,orientation,1,2,-0.502928,-0.021794,-1.513531
1520632434.142531,position,1,2,0.002565,-0.003031,0.015284
1520632434.142531,orientation,1,2,-0.503477,-0.021101,-1.512967
1520632434.156149,position,1,2,0.002201,-0.003066,0.015164
1520632434.156149,orientation,1,2,-0.503870,-0.020383,-1.512461
1520632434.173597,position,1,2,0.001890,-0.003079,0.015039
1520632434.173597,orientation,1,2,-0.504242,-0.019591,-1.512162
1520632434.191233,position,1,2,0.001637,-0.003075,0.014897
1520632434.191233,orientation,1,2,-0.504750,-0.018735,-1.512073
1520632434.208268,position,1,2,0.001783,-0.002798,0.014621
1520632434.208268,orientation,1,2,-0.505352,-0.017856,-1.512231
1520632434.224681,position,1,2,0.001634,-0.002721,0.014514
1520632434.224681,orientation,1,2,-0.505587,-0.017048,-1.512302
1520632434.242002,position,1,2,0.001517,-0.002602,0.014473
1520632434.242002,orientation,1,2,-0.505390,-0.016530,-1.512288
1520632434.257216,position,1,2,0.001426,-0.002448,0.014466
1520632434.257216,orientation,1,2,-0.504986,-0.016168,-1.512194
1520632434.275071,position,1,2,0.001349,-0.002276,0.014446
1520632434.275071,orientation,1,2,-0.504728,-0.015867,-1.511939
1520632434.290404,position,1,2,0.001571,-0.001403,0.012701
1520632434.290404,orientation,1,2,-0.505117,-0.015532,-1.511646
1520632434.308742,position,1,2,0.001552,-0.001207,0.012562
1520632434.308742,orientation,1,2,-0.505484,-0.015467,-1.511105
1520632434.325737,position,1,2,0.001568,-0.001001,0.012432
1520632434.325737,orientation,1,2,-0.505924,-0.015637,-1.510466
1520632434.342364,position,1,2,0.001595,-0.000772,0.012329
1520632434.342364,orientation,1,2,-0.506284,-0.015959,-1.509575
1520632434.357051,position,1,2,0.001590,-0.000489,0.012261
1520632434.357051,orientation,1,2,-0.506357,-0.016337,-1.508114
1520632434.374664,position,1,2,0.001566,-0.000168,0.012204
1520632434.374664,orientation,1,2,-0.506360,-0.016906,-1.506150
1520632434.391710,position,1,2,0.002676,-0.001657,0.010764
1520632434.391710,orientation,1,2,-0.506477,-0.017700,-1.504146
1520632434.407327,position,1,2,0.002790,-0.001403,0.010727
1520632434.407327,orientation,1,2,-0.506913,-0.019110,-1.502280
1520632434.422216,position,1,2,0.003000,-0.001183,0.010732
1520632434.422216,orientation,1,2,-0.507388,-0.020904,-1.500751
1520632434.439226,position,1,2,0.003342,-0.001019,0.010781
1520632434.439226,orientation,1,2,-0.507911,-0.022911,-1.499908
1520632434.455361,position,1,2,0.003817,-0.000910,0.010869
1520632434.455361,orientation,1,2,-0.508372,-0.024751,-1.499860
1520632434.472776,position,1,2,0.004748,-0.002331,0.010857
1520632434.472776,orientation,1,2,-0.508439,-0.026037,-1.500461
1520632434.488497,position,1,2,0.005348,-0.002291,0.011007
1520632434.488497,orientation,1,2,-0.508156,-0.026635,-1.501365
1520632434.505828,position,1,2,0.005973,-0.002259,0.011177
1520632434.505828,orientation,1,2,-0.507502,-0.026430,-1.502693
1520632434.522458,position,1,2,0.006604,-0.002227,0.011369
1520632434.522458,orientation,1,2,-0.506541,-0.025663,-1.504286
1520632434.539542,position,1,2,0.007214,-0.002178,0.011574
1520632434.539542,orientation,1,2,-0.505329,-0.024793,-1.505760
1520632434.555067,position,1,2,0.007807,-0.002129,0.011764
1520632434.555067,orientation,1,2,-0.504272,-0.024041,-1.507050
1520632434.572497,position,1,2,0.007670,-0.002364,0.012170
1520632434.572497,orientation,1,2,-0.504028,-0.023696,-1.508227
1520632434.590079,position,1,2,0.008232,-0.002395,0.012271
1520632434.590079,orientation,1,2,-0.504285,-0.023789,-1.509242
1520632434.607544,position,1,2,0.008750,-0.002421,0.012379
1520632434.607544,orientation,1,2,-0.504671,-0.024255,-1.509882
1520632434.623551,position,1,2,0.009210,-0.002422,0.012521
1520632434.623551,orientation,1,2,-0.504901,-0.024954,-1.510154
1520632434.640062,position,1,2,0.009595,-0.002391,0.012689
1520632434.640062,orientation,1,2,-0.504935,-0.025696,-1.510015
1520632434.656703,position,1,2,0.009900,-0.002324,0.012859
1520632434.656703,orientation,1,2,-0.504835,-0.026336,-1.509417
1520632434.674433,position,1,2,0.010162,-0.002248,0.012993
1520632434.674433,orientation,1,2,-0.504956,-0.026904,-1.508619
1520632434.689734,position,1,2,0.010168,-0.004248,0.011424
1520632434.689734,orientation,1,2,-0.505477,-0.027440,-1.508148
1520632434.706842,position,1,2,0.010435,-0.004215,0.011491
1520632434.706842,orientation,1,2,-0.506062,-0.027934,-1.507760
1520632434.723767,position,1,2,0.010713,-0.004164,0.011590
1520632434.723767,orientation,1,2,-0.506407,-0.028406,-1.507514
1520632434.740653,position,1,2,0.011000,-0.004092,0.011730
1520632434.740653,orientation,1,2,-0.506469,-0.028746,-1.507415
1520632434.756356,position,1,2,0.011292,-0.004000,0.011912
1520632434.756356,orientation,1,2,-0.506275,-0.028966,-1.507437
1520632434.772615,position,1,2,0.011594,-0.003893,0.012127
1520632434.772615,orientation,1,2,-0.505938,-0.029086,-1.507671
1520632434.789332,position,1,2,0.005994,0.014077,0.002999
1520632434.789332,orientation,1,2,-0.505632,-0.022536,-1.508136
1520632434.806422,position,1,2,0.006337,0.014148,0.003234
1520632434.806422,orientation,1,2,-0.505210,-0.022656,-1.508879
1520632434.822334,position,1,2,0.006670,0.014227,0.003479
1520632434.822334,orientation,1,2,-0.504739,-0.022886,-1.509486
1520632434.839234,position,1,2,0.006976,0.014326,0.003712
1520632434.839234,orientation,1,2,-0.504264,-0.023188,-1.509837
1520632434.855692,position,1,2,0.007259,0.014437,0.003916
1520632434.855692,orientation,1,2,-0.503934,-0.023560,-1.510005
1520632434.872709,position,1,2,0.007068,0.014298,0.002556
1520632434.872709,orientation,1,2,-0.503948,-0.024298,-1.509883
1520632434.888414,position,1,2,0.007283,0.014421,0.002678
1520632434.888414,orientation,1,2,-0.503890,-0.024702,-1.509988
1520632434.905795,position,1,2,0.007487,0.014554,0.002793
1520632434.905795,orientation,1,2,-0.503754,-0.024971,-1.510189
1520632434.922425,position,1,2,0.007661,0.014713,0.002916
1520632434.922425,orientation,1,2,-0.503328,-0.025052,-1.510357
1520632434.939584,position,1,2,0.007781,0.014901,0.003032
1520632434.939584,orientation,1,2,-0.502637,-0.024864,-1.510362
1520632434.955266,position,1,2,0.007836,0.015106,0.003113
1520632434.955266,orientation,1,2,-0.501884,-0.024397,-1.510151
1520632434.972170,position,1,2,0.006573,0.016089,0.002434
1520632434.972170,orientation,1,2,-0.501585,-0.023975,-1.509333
1520632434.988896,position,1,2,0.006501,0.016274,0.002390
1520632434.988896,orientation,1,2,-0.501456,-0.023591,-1.509090
1520632435.006215,position,1,2,0.006436,0.016431,0.002315
1520632435.006215,orientation,1,2,-0.501663,-0.023487,-1.508900
1520632435.022129,position,1,2,0.006364,0.016576,0.002243
1520632435.022129,orientation,1,2,-0.501923,-0.023606,-1.508637
1520632435.039128,position,1,2,0.006279,0.016723,0.002194
1520632435.039128,orientation,1,2,-0.502031,-0.023844,-1.508236
1520632435.055407,position,1,2,0.006189,0.016877,0.002166
1520632435.055407,orientation,1,2,-0.501999,-0.024104,-1.507767
1520632435.072758,position,1,2,0.005570,0.017868,0.002323
1520632435.072758,orientation,1,2,-0.502059,-0.024640,-1.507379
1520632435.088419,position,1,2,0.005537,0.018014,0.002335
1520632435.088419,orientation,1,2,-0.501960,-0.024717,-1.507247
1520632435.105763,position,1,2,0.005555,0.018140,0.002365
1520632435.105763,orientation,1,2,-0.501821,-0.024710,-1.507474
1520632435.122445,position,1,2,0.005621,0.018246,0.002406
1520632435.122445,orientation,1,2,-0.501682,-0.024621,-1.507984
1520632435.139521,position,1,2,0.005722,0.018341,0.002462
1520632435.139521,orientation,1,2,-0.501508,-0.024564,-1.508613
1520632435.155039,position,1,2,0.005840,0.018435,0.002540
1520632435.155039,orientation,1,2,-0.501228,-0.024632,-1.509223
1520632435.172185,position,1,2,0.006427,0.019074,0.003110
1520632435.172185,orientation,1,2,-0.500911,-0.025009,-1.509720
1520632435.188737,position,1,2,0.006548,0.019160,0.003217
1520632435.188737,orientation,1,2,-0.500504,-0.025117,-1.510362
1520632435.206155,position,1,2,0.006665,0.019234,0.003307
1520632435.206155,orientation,1,2,-0.500201,-0.025195,-1.511039
1520632435.222075,position,1,2,0.006777,0.019306,0.003378
1520632435.222075,orientation,1,2,-0.499984,-0.025209,-1.511749
1520632435.239162,position,1,2,0.006873,0.019385,0.003435
