1520632434.200453,uwb_range,1,aesir.wv.cc.cmu.edu,10.40,2291,96,6850,18744,17707,12926,301,48070,2291,103,753,18743,-37217,0.000035
1520632434.384047,uwb_range,1,bor.wv.cc.cmu.edu,2.43,2896,108,15406,17883,14654,11199,272,47964,2896,103,754,18367,-28324,0.000026
1520632434.388249,uwb_range,1,day.wv.cc.cmu.edu,6.25,2798,140,6972,10124,9203,17642,363,48017,2798,103,763,17823,8804,-0.000008
1520632434.432615,uwb_range,1,earth.wv.cc.cmu.edu,12.37,2329,112,10296,16956,10195,14480,330,48060,2329,103,752,16955,-14569,0.000014
1520632434.520625,uwb_range,1,freyja.wv.cc.cmu.edu,15.30,2655,148,2575,13087,13252,23602,421,47755,2655,103,752,18560,17207,-0.000016
1520632434.608541,uwb_range,1,aesir.wv.cc.cmu.edu,10.32,2295,96,6721,18811,17845,13533,307,47686,2295,103,747,18810,-37281,0.000035
1520632434.697119,uwb_range,1,bor.wv.cc.cmu.edu,2.49,2991,112,8801,18439,16925,10833,269,47823,2991,103,749,18438,-27931,0.000026
1520632434.782544,uwb_range,1,day.wv.cc.cmu.edu,6.27,2811,204,10657,15453,9525,36554,536,48057,2811,103,763,18421,8956,-0.000008
1520632434.870042,uwb_range,1,earth.wv.cc.cmu.edu,12.22,2623,176,6925,15645,17978,31731,497,47880,2623,103,764,18463,-14441,0.000013
1520632434.954863,uwb_range,1,freyja.wv.cc.cmu.edu,15.28,3088,156,4759,12126,9317,20369,381,47838,3088,103,758,18342,17344,-0.000016
1520632435.043792,uwb_range,1,aesir.wv.cc.cmu.edu,10.33,2733,120,17818,20538,13926,16840,358,48047,2733,103,752,20537,-36936,0.000034
1520632435.127980,uwb_range,1,bor.wv.cc.cmu.edu,2.45,3119,116,8887,19071,18042,11791,278,48078,3119,103,753,19070,-28106,0.000026
1520632435.215664,uwb_range,1,day.wv.cc.cmu.edu,6.23,2423,188,13341,13009,15227,41330,564,47879,2423,103,760,17245,8796,-0.000008
1520632435.309389,uwb_range,1,earth.wv.cc.cmu.edu,12.36,2801,156,11618,18301,10562,24411,425,47934,2801,103,750,18300,-14456,0.000013
1520632435.389433,uwb_range,1,freyja.wv.cc.cmu.edu,15.29,2820,124,3228,8480,6232,12882,298,47715,2820,103,756,17494,17415,-0.000016
1520632435.477299,uwb_range,1,aesir.wv.cc.cmu.edu,10.34,2484,100,16075,19733,13891,14168,318,47723,2484,103,747,19732,-37072,0.000035
1520632435.567137,uwb_range,2,bor.wv.cc.cmu.edu,2.46,2895,108,10874,17824,15911,10165,262,47700,2895,103,747,17823,-28081,0.000026
1520632435.651098,uwb_range,2,day.wv.cc.cmu.edu,6.27,2412,188,12594,16668,10345,34837,525,47863,2412,103,749,16667,9100,-0.000008
1520632435.748731,uwb_range,2,earth.wv.cc.cmu.edu,12.29,2857,160,14754,19086,14110,21002,427,46564,2857,103,729,19085,-14376,0.000013
1520632435.827096,uwb_range,2,freyja.wv.cc.cmu.edu,15.37,2413,116,1928,7364,10435,14427,318,47810,2413,103,757,16624,17544,-0.000016
1520632436.002601,uwb_range,2,bor.wv.cc.cmu.edu,2.48,3567,140,7381,16607,15005,9540,260,47956,3567,103,754,16718,-27858,0.000026
1520632436.094604,uwb_range,2,day.wv.cc.cmu.edu,6.22,2416,144,2333,10659,10452,21844,417,47952,2416,103,762,17200,9109,-0.000008
1520632436.172854,uwb_range,2,earth.wv.cc.cmu.edu,12.28,2536,180,12043,15615,18984,39381,547,47745,2536,103,747,18983,-14327,0.000013
1520632436.260278,uwb_range,2,freyja.wv.cc.cmu.edu,15.28,2705,144,9241,14421,10782,19529,366,48102,2705,103,767,17078,17616,-0.000016
1520632436.348200,uwb_range,2,aesir.wv.cc.cmu.edu,10.38,2779,104,13982,18910,15438,11930,278,47833,2779,103,749,18909,-36919,0.000034
1520632436.436037,uwb_range,2,bor.wv.cc.cmu.edu,2.37,3085,116,18795,18353,14613,12698,276,47906,3085,103,751,18794,-27961,0.000026
1520632436.524261,uwb_range,2,day.wv.cc.cmu.edu,6.14,2785,216,2910,15835,15287,45630,606,47693,2785,103,788,18296,9205,-0.000009
1520632436.611991,uwb_range,2,earth.wv.cc.cmu.edu,12.27,3563,172,3156,11307,16382,16036,343,47938,3563,103,762,18250,-14351,0.000013
1520632436.708910,uwb_range,2,freyja.wv.cc.cmu.edu,15.68,1996,100,6959,18417,18855,18479,375,47746,1996,103,747,18854,17624,-0.000016
1520632436.785565,uwb_range,2,aesir.wv.cc.cmu.edu,10.53,2462,96,17894,17681,9899,10640,270,47932,2462,103,751,17893,-36998,0.000034
1520632436.914323,uwb_range,2,day.wv.cc.cmu.edu,6.66,2081,140,12135,18741,12447,31752,522,47988,2081,103,751,18740,9063,-0.000008
1520632436.994586,uwb_range,2,earth.wv.cc.cmu.edu,12.13,2547,152,4598,5161,4340,25624,441,47517,2547,103,757,18930,-14343,0.000013
1520632437.080891,uwb_range,2,freyja.wv.cc.cmu.edu,15.57,2125,136,3474,2767,3837,25237,452,47301,2125,103,751,17623,17768,-0.000017
1520632437.166323,uwb_range,2,aesir.wv.cc.cmu.edu,10.72,2098,88,17075,18247,14690,13439,309,48028,2098,103,752,18246,-36927,0.000034
1520632437.258182,uwb_range,2,bor.wv.cc.cmu.edu,2.39,3695,144,17160,17811,14171,10736,265,47841,3695,103,749,17810,-28090,0.000026
1520632437.347617,uwb_range,2,day.wv.cc.cmu.edu,6.06,2632,192,10390,10646,7529,34683,534,47851,2632,103,751,18397,8942,-0.000008
1520632437.430755,uwb_range,2,earth.wv.cc.cmu.edu,12.06,3622,160,4302,12726,15059,14708,326,47880,3622,103,762,18588,-14375,0.000013
1520632437.515887,uwb_range,2,freyja.wv.cc.cmu.edu,15.39,2891,128,10720,17880,13517,13256,308,47901,2891,103,750,17879,17658,-0.000016
1520632437.603718,uwb_range,2,aesir.wv.cc.cmu.edu,10.36,3085,116,18044,17642,11616,10096,266,47857,3085,103,750,18043,-37293,0.000035
1520632437.689659,uwb_range,2,bor.wv.cc.cmu.edu,2.63,3781,148,18932,18736,12379,13418,286,47664,3781,103,747,18931,-27970,0.000026
1520632437.813276,uwb_range,2,earth.wv.cc.cmu.edu,12.12,2442,124,7613,7313,7090,17395,359,47564,2442,103,747,17532,-14263,0.000013
1520632437.900402,uwb_range,2,freyja.wv.cc.cmu.edu,15.63,1802,96,3705,17260,15267,16857,365,47700,1802,103,747,17259,17672,-0.000016
1520632437.986456,uwb_range,2,aesir.wv.cc.cmu.edu,10.31,839,76,9704,17992,12325,41274,675,47853,839,103,749,17991,-36934,0.000034
1520632438.076197,uwb_range,2,bor.wv.cc.cmu.edu,2.96,3218,140,15381,19820,13436,17212,339,47854,3218,103,749,19819,-28058,0.000026
1520632438.181774,uwb_range,2,day.wv.cc.cmu.edu,6.31,1791,100,12035,10594,7384,16631,375,47852,1791,103,754,17045,9045,-0.000008
1520632438.250074,uwb_range,2,earth.wv.cc.cmu.edu,12.11,2150,128,11989,16581,11421,20911,406,47919,2150,103,750,16580,-14415,0.000013
1520632438.347612,uwb_range,2,freyja.wv.cc.cmu.edu,15.04,1636,92,12049,7258,5004,21336,419,47530,1636,103,749,18994,17673,-0.000016
1520632438.426027,uwb_range,2,aesir.wv.cc.cmu.edu,10.41,901,60,6645,10767,8070,19593,458,47581,901,103,751,17167,-36710,0.000034
1520632438.512047,uwb_range,2,bor.wv.cc.cmu.edu,2.78,2404,96,16537,16241,8682,10443,263,47870,2404,103,753,16753,-28035,0.000026
1520632438.599826,uwb_range,2,day.wv.cc.cmu.edu,5.90,2434,144,12114,12835,15194,20625,403,47812,2434,103,755,16922,9207,-0.000009
1520632438.686865,uwb_range,2,earth.wv.cc.cmu.edu,11.95,3769,152,6230,18108,16449,12938,284,47954,3769,103,751,18107,-14247,0.000013
1520632438.771470,uwb_range,2,freyja.wv.cc.cmu.edu,15.15,2919,128,4750,13790,12177,14120,316,47888,2919,103,756,17980,17769,-0.000017
1520632438.872983,uwb_range,2,aesir.wv.cc.cmu.edu,10.49,2905,124,18726,17764,10460,13405,313,47933,2905,103,751,18725,-36949,0.000034
1520632438.949108,uwb_range,2,bor.wv.cc.cmu.edu,2.47,3994,156,15723,17620,12619,10878,267,47658,3994,103,746,17619,-28042,0.000026
1520632439.039365,uwb_range,2,day.wv.cc.cmu.edu,6.51,3215,124,13268,17529,16209,10727,261,48087,3215,103,753,17528,9159,-0.000009
1520632439.128949,uwb_range,2,earth.wv.cc.cmu.edu,12.04,2656,148,8348,3784,6890,22050,408,47686,2656,103,756,18437,-14071,0.000013
1520632439.210732,uwb_range,2,freyja.wv.cc.cmu.edu,15.45,1897,100,6999,12933,14187,18031,375,47939,1897,103,755,17682,17698,-0.000016
1520632439.308682,uwb_range,2,aesir.wv.cc.cmu.edu,10.50,1193,52,4456,14011,17544,10590,312,47873,1193,103,749,17543,-36748,0.000034
