1580156015.0655630,2,3.37,74,11.236729
1580156015.1516605,3,1.80,75,6.009615
1580156015.2430295,0,6.81,76,22.723858
1580156015.3937915,2,3.27,78,10.908078
1580156015.4893445,3,1.60,79,5.352314
1580156015.7450578,2,4.00,82,13.349484
1580156015.8413185,3,1.36,83,4.538512
1580156016.0138802,1,6.09,85,20.313752
1580156016.1048685,2,3.40,86,11.346279
1580156016.1921192,3,1.20,87,3.990760
1580156016.2815095,0,5.68,88,18.952199
1580156016.3716905,1,6.13,89,20.438952
1580156016.4632550,2,3.58,90,11.940981
1580156016.5512265,3,1.06,91,3.536909
1580156016.6407808,0,5.74,92,19.155649
1580156016.7404035,1,6.33,93,21.127554
1580156016.8225048,2,3.70,94,12.332232
1580156016.9220335,3,0.82,95,2.723107
1580156017.0011670,0,5.33,96,17.794096
1580156017.0913892,1,6.75,97,22.536058
1580156017.1882190,2,3.94,98,13.161684
1580156017.2792378,3,0.82,99,2.723107
1580156017.3933830,0,5.10,0,17.011594
1580156017.4837585,1,6.46,1,21.565755
1580156017.5754372,2,4.66,2,15.540490
1580156017.6693888,3,0.89,3,2.957858
1580156017.7610040,0,5.00,4,16.682943
1580156017.9355798,2,4.25,6,14.194586
1580156018.0432195,3,0.71,7,2.363156
1580156018.1173970,0,4.99,8,16.651643
1580156018.2060915,1,6.48,9,21.612705
1580156018.2968520,2,4.42,10,14.757988
1580156018.3869802,3,0.80,11,2.676157
1580156018.4768242,0,4.54,12,15.133589
1580156018.6533142,2,4.47,14,14.898838
1580156018.7406095,3,1.03,15,3.443009
1580156018.9146770,1,6.31,17,21.049304
1580156019.0051078,2,4.41,18,14.726688
1580156019.2216738,0,4.69,20,15.634390
1580156019.2684705,1,6.29,21,20.971054
1580156019.3673162,2,4.35,22,14.523237
1580156019.4517622,3,1.11,23,3.709059
1580156019.5424550,0,4.60,24,15.352689
1580156019.6328565,1,6.24,25,20.830203
1580156019.7230402,2,4.21,26,14.053736
1580156019.8141705,3,1.39,27,4.648062
1580156019.9044682,0,4.71,28,15.712640
1580156019.9950340,1,6.07,29,20.266802
1580156020.0850460,2,4.06,30,13.537285
1580156020.1751170,3,1.73,31,5.774865
1580156020.2679165,0,4.40,32,14.679738
1580156020.3608450,1,5.78,33,19.296499
1580156020.4492382,2,3.97,34,13.255584
1580156020.5409582,3,2.11,35,7.026868
1580156020.6295092,0,3.85,36,12.848683
1580156020.8518735,2,3.83,38,12.786083
1580156020.9423080,3,1.86,39,6.213066
1580156021.2102960,2,3.79,42,12.629582
1580156021.2929585,3,2.23,43,7.449419
1580156021.5504352,2,3.63,46,12.113131
1580156021.6427240,3,2.49,47,8.310171
1580156021.7940612,1,4.75,49,15.853491
1580156021.8841955,2,3.57,50,11.909680
1580156021.9747590,3,2.65,51,8.826623
1580156022.0677292,0,3.37,52,11.236729
1580156022.1596625,1,4.66,53,15.540490
1580156022.2526512,2,3.53,54,11.768830
1580156022.3437942,3,3.00,55,10.016026
1580156022.5980458,2,3.56,58,11.878380
1580156022.6914065,3,3.39,59,11.299329
1580156022.7787498,0,3.10,60,10.329026
1580156022.8744758,1,4.09,61,13.662485
1580156022.9632090,2,3.54,62,11.815780
1580156023.0531840,3,3.60,63,12.019231
1580156023.1412418,0,2.96,64,9.890825
1580156023.2321042,1,3.86,65,12.879983
1580156023.3206642,2,3.58,66,11.956631
1580156023.4118508,3,3.90,67,13.020833
1580156023.5018742,0,2.97,68,9.922125
1580156023.5918808,1,3.73,69,12.457432
1580156023.6819525,2,3.63,70,12.113131
1580156023.7738648,3,4.17,71,13.928536
1580156023.8611270,0,2.92,72,9.734325
1580156023.9532105,1,3.56,73,11.894030
1580156024.1252995,3,4.51,75,15.039689
1580156024.2151462,0,3.03,76,10.109926
1580156024.3888180,2,3.60,78,12.019231
1580156024.4786310,3,5.30,79,17.684545
1580156024.6698412,1,2.61,81,8.701422
1580156024.7470492,2,3.55,82,11.847080
1580156024.8361725,3,5.08,83,16.948993
1580156025.0593678,1,2.60,85,8.670122
1580156025.1493172,2,3.71,86,12.379182
1580156025.2388580,3,5.15,87,17.168094
1580156025.3299838,0,3.48,88,11.612330
1580156025.4242775,1,2.41,89,8.028471
1580156025.5146632,2,3.75,90,12.520032
1580156025.6025108,3,5.11,91,17.042894
1580156025.6968830,0,3.51,92,11.706230
1580156025.7943805,1,2.24,93,7.480719
1580156025.8788108,2,3.66,94,12.222681
1580156025.9684065,3,5.02,95,16.761193
1580156026.0607155,0,3.68,96,12.285281
1580156026.1513360,1,2.52,97,8.404072
1580156026.2529698,2,3.55,98,11.831430
1580156026.3423235,3,4.99,99,16.651643
1580156026.4508655,0,3.71,0,12.394832
1580156026.5465352,1,2.51,1,8.372771
1580156026.7173422,3,4.82,3,16.072591
1580156026.8082972,0,3.91,4,13.036483
1580156026.8988898,1,2.42,5,8.075421
1580156026.9889675,2,3.13,6,10.438577
1580156027.0790495,3,4.85,7,16.182141
1580156027.1696402,0,4.04,8,13.474684
1580156027.2638458,1,2.15,9,7.167718
1580156027.3564555,2,2.87,10,9.562174
1580156027.4397028,3,4.94,11,16.479492
1580156027.5327425,0,4.10,12,13.693785
1580156027.6258085,1,2.58,13,8.591872
1580156027.7292845,2,2.78,14,9.280474
1580156027.8043582,3,4.92,15,16.401242
1580156027.8948660,0,4.13,16,13.787685
1580156027.9918052,1,2.62,17,8.732722
1580156028.0752468,2,2.69,18,8.983123
1580156028.2347005,0,4.40,20,14.695388
1580156028.3234930,1,2.26,21,7.527669
1580156028.4095065,2,2.44,22,8.153671
1580156028.4987275,3,5.11,23,17.058544
1580156028.5945938,0,4.84,24,16.135191
1580156028.6832802,1,2.05,25,6.854718
1580156028.7926185,2,2.13,26,7.120768
1580156028.8623188,3,4.94,27,16.495142
1580156028.9538835,0,5.31,28,17.715845
1580156029.1087805,2,2.11,30,7.026868
1580156029.2012682,3,4.93,31,16.448192
1580156029.3577810,1,2.03,33,6.776467
1580156029.4452260,2,2.07,34,6.917318
1580156029.5359845,3,5.07,35,16.933343
1580156029.6251682,0,5.34,36,17.825396
1580156029.7155688,1,2.04,37,6.792117
1580156029.8136455,2,2.00,38,6.666917
1580156029.8961652,3,5.05,39,16.855093
1580156029.9881962,0,5.36,40,17.887996
1580156030.0806775,1,2.36,41,7.887620
1580156030.1735535,2,1.95,42,6.510417
1580156030.2630585,3,5.30,43,17.684545
1580156030.3520798,0,5.38,44,17.966246
1580156030.4428168,1,2.43,45,8.106721
1580156030.5320962,2,1.72,46,5.727915
1580156030.6334682,3,4.78,47,15.963041
1580156030.7109572,0,5.30,48,17.668895
1580156030.8647605,2,1.75,50,5.837465
1580156030.9566878,3,4.56,51,15.211839
1580156031.1311750,1,2.96,53,9.875175
1580156031.2216510,2,1.67,54,5.571414
1580156031.3752452,0,5.08,56,16.964643
1580156031.4658192,1,2.80,57,9.343074
1580156031.6189680,3,4.24,59,14.163286
1580156031.7099765,0,5.08,60,16.948993
1580156031.8010768,1,2.86,61,9.530874
1580156031.8919185,2,1.40,62,4.679362
1580156032.0454890,0,5.19,64,17.308944
1580156032.1371438,1,3.02,65,10.078626
1580156032.3184392,3,3.99,67,13.318184
1580156032.4000295,0,5.15,68,17.183744
1580156032.5543615,2,1.30,70,4.335061
1580156032.6458592,3,3.80,71,12.676532
1580156032.7385880,0,4.97,72,16.573392
1580156032.8325555,1,3.33,73,11.111528
1580156032.9225515,2,1.44,74,4.804562
1580156033.0128140,3,3.69,75,12.316582
1580156033.1042238,0,4.92,76,16.432542
1580156033.1914558,1,3.48,77,11.612330
1580156033.2820148,2,1.43,78,4.757612
1580156033.3732985,3,3.47,79,11.565380
1580156033.4621102,0,5.01,80,16.714243
1580156033.5556530,1,4.04,81,13.474684
1580156033.6482662,2,1.45,82,4.835862
1580156033.7311805,3,3.28,83,10.955028
1580156033.8216972,0,5.13,84,17.105494
1580156033.9123230,1,4.05,85,13.505985
1580156034.0090800,2,1.51,86,5.054963
1580156034.1017785,3,3.19,87,10.642027
1580156034.1809082,0,4.94,88,16.479492
1580156034.2713642,1,3.77,89,12.582632
1580156034.3688710,2,1.72,90,5.743565
1580156034.4548475,3,3.22,91,10.735927
1580156034.5409548,0,5.10,92,17.011594
1580156034.6346058,1,3.71,93,12.379182
1580156034.7289430,2,1.96,94,6.526067
1580156035.0099540,1,3.93,97,13.114734
1580156035.0987510,2,2.38,98,7.950220
1580156035.1878535,3,3.07,99,10.235126
1580156035.3128780,0,4.08,0,13.615535
1580156035.4069088,1,4.18,1,13.944186
1580156035.5588440,3,2.91,3,9.703025
1580156035.7791375,1,4.07,5,13.568585
1580156035.8692598,2,2.99,6,9.969076
1580156035.9601550,3,2.98,7,9.953425
1580156036.0580078,0,3.54,8,11.800130
1580156036.1410732,1,4.17,9,13.912886
1580156036.2333342,2,3.28,10,10.955028
1580156036.3224798,3,3.11,11,10.391627
1580156036.4133968,0,3.48,12,11.612330
1580156036.5032830,1,4.21,13,14.053736
1580156036.6548975,3,2.98,15,9.937775
1580156036.7453530,0,3.78,16,12.598282
1580156036.8955360,2,3.21,18,10.720277
1580156036.9929582,3,2.88,19,9.624775
1580156037.0816155,0,3.37,20,11.252379
1580156037.1690640,1,4.20,21,14.006786
1580156037.2589942,2,3.26,22,10.876778
1580156037.3538780,3,2.86,23,9.546524
1580156037.4450922,0,3.66,24,12.207031
1580156037.5336968,1,4.21,25,14.053736
1580156037.6216398,2,3.36,26,11.221079
1580156037.7119928,3,2.85,27,9.499574
1580156037.8024068,0,3.35,28,11.174129
1580156037.9010602,1,4.09,29,13.631185
1580156037.9831552,2,3.41,30,11.393229
1580156038.0712660,3,2.91,31,9.703025
1580156038.1621432,0,3.36,32,11.221079
1580156038.2525825,1,4.05,33,13.521635
1580156038.4288702,3,3.03,35,10.109926
1580156038.5189602,0,3.39,36,11.299329
1580156038.6744260,2,3.52,38,11.737530
1580156038.7641165,3,2.92,39,9.749975
1580156038.8561718,0,3.36,40,11.221079
1580156038.9451465,1,4.15,41,13.834635
1580156039.0408312,2,3.35,42,11.189779
1580156039.1274565,3,2.87,43,9.577825
1580156039.2232880,0,3.24,44,10.814178
1580156039.3921150,2,3.36,46,11.221079
1580156039.4843700,3,2.85,47,9.515224
1580156039.5731755,0,3.71,48,12.379182
1580156039.6614282,1,4.28,49,14.272837
1580156039.7568352,2,3.32,50,11.080228
1580156039.8495200,3,2.81,51,9.390024
1580156039.9324625,0,3.37,52,11.236729
1580156040.0248642,1,4.32,53,14.429337
1580156040.1133588,2,3.35,54,11.174129
1580156040.2854205,0,3.37,56,11.252379
1580156040.3754572,1,4.28,57,14.288487
1580156040.5288528,3,2.93,59,9.765625
1580156040.6189030,0,3.33,60,11.095878
1580156040.7096208,1,4.33,61,14.460637
1580156040.8009415,2,3.32,62,11.080228
1580156040.8926295,3,2.91,63,9.703025
1580156040.9889738,0,3.30,64,11.017628
1580156041.0757492,1,4.41,65,14.726688
1580156041.1647472,2,3.32,66,11.064578
1580156041.2521920,3,2.85,67,9.499574
1580156041.4888590,2,3.32,70,11.064578
1580156041.5949712,3,2.81,71,9.390024
1580156041.7525108,1,4.42,73,14.742338
1580156041.8437178,2,3.36,74,11.205429
1580156041.9299845,3,2.88,75,9.609125
1580156042.0304928,0,3.92,76,13.083433
1580156042.1157755,1,4.79,77,15.994341
1580156042.2058480,2,3.31,78,11.048928
1580156042.2967735,3,2.79,79,9.311774
1580156042.3866115,0,3.88,80,12.958233
1580156042.4790915,1,5.06,81,16.886393
1580156042.5670262,2,3.33,82,11.111528
1580156042.6577932,3,2.89,83,9.640425
1580156042.7548218,0,4.11,84,13.725085
1580156042.8401395,1,4.59,85,15.321389
1580156042.9316918,2,3.36,86,11.221079
1580156043.0208558,3,3.11,87,10.391627
1580156043.1108235,0,3.97,88,13.255584
1580156043.2645872,2,3.38,90,11.283679
1580156043.3549738,3,3.18,91,10.626377
1580156043.5943572,2,3.36,94,11.221079
1580156043.6946538,3,3.62,95,12.081831
1580156043.7762150,0,3.97,96,13.255584
1580156043.8630015,1,4.95,97,16.510792
1580156043.9566008,2,3.42,98,11.424529
1580156044.0478920,3,3.71,99,12.363532
1580156044.1655120,0,3.95,0,13.192984
1580156044.2547760,1,5.30,1,17.700195
1580156044.4317790,3,3.38,3,11.268029
1580156044.5212410,0,4.21,4,14.038086
1580156044.6122758,1,4.82,5,16.072591
1580156044.7018070,2,3.27,6,10.923728
1580156044.7937905,3,3.13,7,10.438577
1580156044.8860272,0,3.84,8,12.801733
1580156044.9727042,1,4.54,9,15.149239
1580156045.0654738,2,3.30,10,11.017628
1580156045.1534552,3,2.82,11,9.405674
1580156045.2478402,0,3.45,12,11.502779
1580156045.3394292,1,4.40,13,14.695388
1580156045.4218942,2,3.34,14,11.158479
1580156045.5129865,3,2.87,15,9.577825
1580156045.6108202,0,3.40,16,11.330629
1580156045.6935168,1,4.27,17,14.257186
1580156045.7873775,2,3.33,18,11.127178
1580156045.9557892,0,3.96,20,13.208634
1580156046.0478980,1,4.15,21,13.834635
1580156046.2225008,3,2.82,23,9.405674
1580156046.3135405,0,3.79,24,12.629582
1580156046.4030540,1,4.23,25,14.100686
1580156046.4933632,2,3.33,26,11.127178
1580156046.5830115,3,2.82,27,9.421324
1580156046.6718240,0,3.94,28,13.161684
1580156046.7628932,1,4.24,29,14.163286
1580156046.8551300,2,3.21,30,10.720277
1580156046.9388428,3,2.76,31,9.202224
1580156047.0960048,1,4.35,33,14.523237
1580156047.1859590,2,3.30,34,11.001978
1580156047.2809662,3,2.69,35,8.967473
1580156047.3668538,0,3.34,36,11.142829
1580156047.4568845,1,4.96,37,16.542092
1580156047.5471250,2,3.34,38,11.158479
1580156047.6390242,3,2.46,39,8.216271
1580156047.7316990,0,3.79,40,12.660882
1580156047.8239832,1,4.90,41,16.354292
1580156047.9109200,2,3.40,42,11.330629
1580156048.0013080,3,2.18,43,7.261619
1580156048.0914240,0,3.72,44,12.426132
1580156048.1817570,1,5.31,45,17.731495
1580156048.2721865,2,3.53,46,11.784480
1580156048.3628238,3,1.89,47,6.322616
1580156048.4616835,0,3.80,48,12.692182
1580156048.5416350,1,5.15,49,17.168094
1580156048.6323630,2,3.58,50,11.940981
1580156048.7226500,3,1.62,51,5.399264
1580156048.8133308,0,4.41,52,14.711038
1580156048.9035335,1,5.81,53,19.374750
1580156049.0630708,3,1.43,55,4.757612
1580156049.1456158,0,4.40,56,14.679738
1580156049.2383342,1,5.75,57,19.171299
1580156049.3307982,2,3.92,58,13.083433
1580156049.4213702,3,1.12,59,3.724710
1580156049.5115125,0,4.55,60,15.196189
1580156049.6018582,1,6.36,61,21.237104
1580156049.7551355,3,0.93,63,3.098708
1580156049.8460032,0,4.57,64,15.243139
1580156049.9989245,2,4.22,66,14.069386
1580156050.0979410,3,0.76,67,2.550957
1580156050.2657438,1,7.04,69,23.490710
1580156050.3586150,2,6.10,70,20.360702
1580156050.5110005,0,5.00,72,16.682943
1580156050.6132045,1,7.27,73,24.257562
1580156050.6987162,2,5.76,74,19.202599
1580156050.7809098,3,0.72,75,2.394456
1580156050.8728950,0,4.76,76,15.884791
1580156050.9654350,1,7.19,77,23.991511
1580156051.0599550,2,5.36,78,17.887996
1580156051.2687160,1,6.81,81,22.723858
1580156051.3583595,2,4.87,82,16.260392
1580156051.7294022,2,4.57,86,15.243139
1580156051.8253115,3,0.84,87,2.817007
1580156051.9943480,1,6.54,89,21.816156
1580156052.1097148,2,4.42,90,14.757988
1580156052.2375750,0,4.77,92,15.900441
1580156052.3285335,1,6.43,93,21.440555
1580156052.4183085,2,4.60,94,15.352689
1580156052.5095638,3,0.58,95,1.924955
1580156052.6104705,0,4.73,96,15.775240
1580156052.6917390,1,6.33,97,21.111904
1580156052.7818520,2,4.63,98,15.462240
1580156052.8726412,3,0.47,99,1.580654
1580156053.0773050,1,6.46,1,21.550105
1580156053.1708430,2,4.70,2,15.681340
1580156053.3898610,1,6.56,5,21.894406
1580156053.4820382,2,4.60,6,15.337039
1580156053.6465198,0,4.87,8,16.244742
1580156053.7368048,1,6.24,9,20.830203
1580156053.8283475,2,4.58,10,15.274439
1580156053.9172300,3,0.53,11,1.784105
1580156054.0075465,0,4.99,12,16.651643
1580156054.1836935,2,4.54,14,15.133589
1580156054.2747818,3,0.87,15,2.910907
1580156054.3648778,0,4.75,16,15.837841
1580156054.4550502,1,6.66,17,22.223057
1580156054.5449800,2,4.55,18,15.180539
1580156054.6358270,3,1.72,19,5.743565
1580156054.7263495,0,4.97,20,16.589042
1580156054.8999682,2,4.54,22,15.164889
1580156054.9920692,3,2.08,23,6.932968
1580156055.0837270,0,4.80,24,16.009991
1580156055.1719478,1,7.20,25,24.038462
1580156055.2624302,2,4.57,26,15.243139
1580156055.3527708,3,2.22,27,7.402469
1580156055.4431082,0,4.82,28,16.072591
1580156055.6183948,2,4.67,30,15.587440
1580156055.7067270,3,2.42,31,8.091071
1580156055.9840695,2,4.87,34,16.260392
1580156056.0636742,3,2.69,35,8.967473
1580156056.2347488,1,7.44,37,24.836614
1580156056.3366728,2,4.67,38,15.571790
1580156056.4780112,0,4.76,40,15.884791
1580156056.5704505,1,7.24,41,24.148012
1580156056.6585915,2,4.55,42,15.196189
1580156056.7492045,3,1.67,43,5.571414
1580156056.8486068,0,4.76,44,15.869141
1580156056.9341225,1,6.64,45,22.144807
1580156057.0238432,2,4.57,46,15.258789
1580156057.1122618,3,1.04,47,3.458659
