1515284013.606767,uwb_range,1,apricot.andrew.cmu.edu,8.72,3094,224,10106,16420,15629,44535,580,47683,3094,103,758,18763,-48342,0.000045
1515284013.786411,uwb_range,1,blueberry.andrew.cmu.edu,1.41,3301,132,9938,17694,13810,11334,278,47772,3301,103,748,17693,-84883,0.000079
1515284013.790939,uwb_range,1,cranberry.andrew.cmu.edu,6.10,2888,192,15145,16610,12484,27799,440,47698,2888,103,747,16609,-74345,0.000069
1515284013.847202,uwb_range,1,derby.andrew.cmu.edu,10.04,2030,172,10518,2272,4663,48050,637,47431,2030,103,773,17920,-106312,0.000099
1515284013.936269,uwb_range,1,eggtart.andrew.cmu.edu,12.56,1346,124,16013,15227,9217,46939,651,47805,1346,103,791,16781,-35943,0.000033
1515284014.021970,uwb_range,1,flapper.andrew.cmu.edu,14.78,1624,116,10174,11082,8284,35622,516,47658,1624,103,749,16830,-27913,0.000026
1515284014.108015,uwb_range,1,greengrape.andrew.cmu.edu,17.18,1445,80,14285,17997,15517,18906,414,48015,1445,103,752,17996,-100176,0.000093
1515284014.196102,uwb_range,1,homity.andrew.cmu.edu,18.76,858,48,1906,5267,4491,14208,397,47764,858,103,753,18348,-45080,0.000042
1515284014.290521,uwb_range,1,keylime.andrew.cmu.edu,22.49,1337,76,16905,18846,11590,17470,418,48058,1337,103,752,18845,-15924,0.000015
1515284014.369404,uwb_range,1,lemon.andrew.cmu.edu,25.14,603,60,7139,7954,5443,26129,799,47927,603,103,772,17987,-26653,0.000025
1515284014.459283,uwb_range,1,apricot.andrew.cmu.edu,8.68,3128,244,12955,8973,5817,46665,594,47547,3128,103,752,19033,-48084,0.000045
1515284014.545774,uwb_range,1,blueberry.andrew.cmu.edu,1.38,4088,172,12218,18688,12892,13878,312,47662,4088,103,746,18687,-84824,0.000079
1515284014.633723,uwb_range,1,cranberry.andrew.cmu.edu,6.13,3611,216,17269,14717,9364,25319,421,47670,3611,103,747,17268,-74295,0.000069
1515284014.720923,uwb_range,1,derby.andrew.cmu.edu,10.06,1902,160,10164,2752,5270,50988,642,47428,1902,103,782,18108,-106223,0.000099
1515284014.808678,uwb_range,1,eggtart.andrew.cmu.edu,12.53,1471,136,11635,16576,15186,48979,674,48010,1471,103,794,17271,-35751,0.000033
1515284014.896661,uwb_range,1,flapper.andrew.cmu.edu,14.32,1652,104,3639,1196,1684,26531,445,47432,1652,103,763,17155,-27824,0.000026
1515284014.982611,uwb_range,1,greengrape.andrew.cmu.edu,17.24,1277,80,17286,16038,11516,20417,434,48044,1277,103,753,17285,-100070,0.000093
1515284015.070373,uwb_range,1,homity.andrew.cmu.edu,18.81,802,44,879,5569,6001,16917,441,47943,802,103,755,19538,-45054,0.000042
1515284015.158379,uwb_range,1,keylime.andrew.cmu.edu,22.48,1344,80,19424,19310,11549,23104,475,47807,1344,103,749,19423,-15610,0.000015
1515284015.248742,uwb_range,1,lemon.andrew.cmu.edu,25.06,574,64,8850,10000,9118,30681,865,47943,574,103,790,17700,-26366,0.000025
1515284015.334135,uwb_range,1,apricot.andrew.cmu.edu,8.47,3215,192,8023,7102,6801,23232,422,47817,3215,103,758,17738,-47843,0.000045
1515284015.419924,uwb_range,1,blueberry.andrew.cmu.edu,1.48,3586,156,6264,18020,15991,14666,313,47820,3586,103,749,18019,-84609,0.000079
1515284015.507755,uwb_range,1,cranberry.andrew.cmu.edu,6.01,3438,192,13303,18795,17475,26960,433,48008,3438,103,752,18794,-74094,0.000069
1515284015.595847,uwb_range,1,derby.andrew.cmu.edu,10.05,2824,192,486,3615,2437,30565,481,47794,2824,103,755,16931,-106070,0.000099
1515284015.685376,uwb_range,1,eggtart.andrew.cmu.edu,12.58,1281,108,3199,16062,17369,36797,591,47811,1281,103,748,17368,-35902,0.000033
1515284015.775306,uwb_range,1,flapper.andrew.cmu.edu,14.53,1525,96,4137,1085,1537,21740,412,47563,1525,103,764,16405,-27654,0.000026
1515284015.859177,uwb_range,1,greengrape.andrew.cmu.edu,17.14,1841,104,7732,17523,12592,16275,388,47915,1841,103,750,17522,-99853,0.000093
1515284016.013454,uwb_range,1,lemon.andrew.cmu.edu,25.05,532,60,7685,10556,8505,24892,785,48011,532,103,777,16750,-26492,0.000025
1515284016.152127,uwb_range,2,blueberry.andrew.cmu.edu,1.44,3683,168,5043,17858,16215,15623,322,47880,3683,103,750,17857,-84543,0.000079
1515284016.239991,uwb_range,2,cranberry.andrew.cmu.edu,6.05,3889,220,17008,18637,13570,26698,429,47785,3889,103,748,18636,-73989,0.000069
1515284016.328168,uwb_range,2,derby.andrew.cmu.edu,10.00,2312,156,4141,3126,3815,27807,468,47557,2312,103,752,16596,-105987,0.000099
1515284016.426384,uwb_range,2,eggtart.andrew.cmu.edu,12.48,1623,148,10864,17699,16704,58580,726,47558,1623,103,745,17698,-35757,0.000033
1515284016.501553,uwb_range,2,flapper.andrew.cmu.edu,13.76,1779,120,4099,1254,2113,35099,535,47693,1779,103,766,19021,-27510,0.000026
1515284016.591394,uwb_range,2,greengrape.andrew.cmu.edu,17.27,1219,72,242,17069,16303,16797,395,47681,1219,103,747,17068,-99723,0.000093
1515284016.677962,uwb_range,2,homity.andrew.cmu.edu,18.78,1235,52,3816,2970,1747,8926,277,47486,1235,103,748,16776,-44876,0.000042
1515284016.765190,uwb_range,2,keylime.andrew.cmu.edu,22.35,824,76,8549,17999,14838,35712,697,47894,824,103,750,17998,-15385,0.000014
1515284016.855005,uwb_range,2,lemon.andrew.cmu.edu,25.00,500,56,1094,2489,1693,22296,769,47221,500,103,756,16879,-26113,0.000024
1515284016.939065,uwb_range,2,apricot.andrew.cmu.edu,8.29,2896,196,5848,7483,5411,30350,470,48045,2896,103,765,18013,-47675,0.000044
1515284017.027199,uwb_range,2,blueberry.andrew.cmu.edu,1.51,4501,216,14358,18024,13393,17833,347,47639,4501,103,746,18023,-84357,0.000079
1515284017.114573,uwb_range,2,cranberry.andrew.cmu.edu,6.03,3460,192,14414,18285,12846,24312,412,47788,3460,103,748,18284,-73925,0.000069
1515284017.203071,uwb_range,2,derby.andrew.cmu.edu,11.47,3015,140,4623,6638,5841,13169,308,47896,3015,103,754,16890,-105883,0.000099
1515284017.291790,uwb_range,2,eggtart.andrew.cmu.edu,12.59,790,52,15218,17533,10633,17965,476,48062,790,103,752,17532,-35572,0.000033
1515284017.378967,uwb_range,2,flapper.andrew.cmu.edu,14.62,780,88,1701,6428,6210,55833,851,47694,780,103,795,18462,-27407,0.000026
1515284017.465999,uwb_range,2,greengrape.andrew.cmu.edu,17.26,960,100,16915,17274,10721,47209,853,47871,960,103,749,17273,-99371,0.000093
