1515283298.141856,position,1,2,-0.003037,-0.003611,-0.004560
1515283298.141856,orientation,1,2,-0.300052,0.062953,-1.571891
1515283298.159480,position,1,2,-0.002285,-0.004310,-0.004591
1515283298.159480,orientation,1,2,-0.301918,0.062179,-1.570254
1515283298.175794,position,1,2,-0.002180,-0.004377,-0.004946
1515283298.175794,orientation,1,2,-0.302651,0.062077,-1.569311
1515283298.193123,position,1,2,-0.002024,-0.004428,-0.005202
1515283298.193123,orientation,1,2,-0.302311,0.063389,-1.569257
1515283298.208586,position,1,2,-0.001784,-0.004478,-0.005405
1515283298.208586,orientation,1,2,-0.301397,0.065446,-1.570153
1515283298.227326,position,1,2,-0.001908,-0.004876,-0.006123
1515283298.227326,orientation,1,2,-0.300274,0.067569,-1.571352
1515283298.243069,position,1,2,-0.001629,-0.004899,-0.006311
1515283298.243069,orientation,1,2,-0.299211,0.069390,-1.572843
1515283298.261067,position,1,2,-0.001390,-0.004904,-0.006512
1515283298.261067,orientation,1,2,-0.298387,0.070814,-1.573849
1515283298.277735,position,1,2,-0.001220,-0.004890,-0.006725
1515283298.277735,orientation,1,2,-0.297816,0.071918,-1.574163
1515283298.293213,position,1,2,-0.001109,-0.004868,-0.006965
1515283298.293213,orientation,1,2,-0.297681,0.072686,-1.573916
1515283298.310084,position,1,2,-0.001010,-0.004852,-0.007248
1515283298.310084,orientation,1,2,-0.298130,0.072938,-1.573398
1515283298.328800,position,1,2,-0.000886,-0.004842,-0.007564
1515283298.328800,orientation,1,2,-0.299058,0.072649,-1.572840
1515283298.343641,position,1,2,-0.001497,-0.004782,-0.006735
1515283298.343641,orientation,1,2,-0.300125,0.071940,-1.571871
1515283298.361083,position,1,2,-0.001412,-0.004780,-0.006971
1515283298.361083,orientation,1,2,-0.300728,0.071363,-1.571383
1515283298.379622,position,1,2,-0.001317,-0.004776,-0.007144
1515283298.379622,orientation,1,2,-0.300830,0.071165,-1.571014
1515283298.395196,position,1,2,-0.001208,-0.004772,-0.007279
1515283298.395196,orientation,1,2,-0.300575,0.071489,-1.570876
1515283298.409824,position,1,2,-0.001078,-0.004764,-0.007410
1515283298.409824,orientation,1,2,-0.300225,0.072309,-1.570969
1515283298.428125,position,1,2,-0.000928,-0.004744,-0.007544
1515283298.428125,orientation,1,2,-0.299866,0.073344,-1.571206
1515283298.444537,position,1,2,-0.002042,-0.005335,-0.007937
1515283298.444537,orientation,1,2,-0.299356,0.073739,-1.571079
1515283298.464883,position,1,2,-0.001910,-0.005316,-0.008040
1515283298.464883,orientation,1,2,-0.299203,0.074024,-1.571222
1515283298.479025,position,1,2,-0.001767,-0.005302,-0.008149
1515283298.479025,orientation,1,2,-0.299291,0.073787,-1.571258
1515283298.494270,position,1,2,-0.001634,-0.005286,-0.008269
1515283298.494270,orientation,1,2,-0.299534,0.073408,-1.571119
1515283298.509679,position,1,2,-0.001527,-0.005258,-0.008395
1515283298.509679,orientation,1,2,-0.299788,0.073253,-1.570735
1515283298.528003,position,1,2,-0.001435,-0.005222,-0.008524
1515283298.528003,orientation,1,2,-0.300021,0.073464,-1.570232
1515283298.544811,position,1,2,-0.057600,0.011070,-0.050141
1515283298.544811,orientation,1,2,-0.299858,0.110225,-1.569907
1515283298.561152,position,1,2,-0.057497,0.011095,-0.050165
