1515284383.409357,uwb_range,1,apricot.andrew.cmu.edu,15.85,758,68,1307,5085,5374,29524,671,47558,758,103,769,16437,-46594,0.000043
1515284383.506964,uwb_range,1,blueberry.andrew.cmu.edu,14.05,1287,92,7945,6007,3816,30343,531,47479,1287,103,782,17860,-83140,0.000077
1515284383.594972,uwb_range,1,cranberry.andrew.cmu.edu,9.55,2200,124,8908,11091,7397,22769,434,47862,2200,103,790,19173,-72924,0.000068
1515284383.682545,uwb_range,1,derby.andrew.cmu.edu,12.67,860,76,14310,17023,13444,32667,685,47895,860,103,750,17022,-104289,0.000097
1515284383.857531,uwb_range,1,flapper.andrew.cmu.edu,8.94,2211,124,3966,9598,8013,23806,420,47692,2211,103,754,18552,-26455,0.000025
1515284383.945625,uwb_range,1,greengrape.andrew.cmu.edu,8.12,3836,148,16445,16842,15114,10583,260,48720,3836,103,763,16841,-98007,0.000091
1515284384.034230,uwb_range,1,homity.andrew.cmu.edu,8.41,3716,188,4880,6067,7978,22040,380,47561,3716,103,748,18489,-43456,0.000040
1515284384.121950,uwb_range,1,keylime.andrew.cmu.edu,7.94,1970,140,4469,3857,2720,31118,503,47979,1970,103,798,16468,-14029,0.000013
1515284384.206459,uwb_range,1,lemon.andrew.cmu.edu,12.70,1136,88,13207,16541,17637,33423,572,47681,1136,103,746,17636,-25104,0.000023
1515284384.293407,uwb_range,1,apricot.andrew.cmu.edu,15.79,914,92,2059,6419,5593,41236,780,47692,914,103,771,17998,-46552,0.000043
1515284384.381150,uwb_range,1,blueberry.andrew.cmu.edu,13.87,1236,96,8259,6013,4601,32393,559,47890,1236,103,788,17558,-82979,0.000077
1515284384.470398,uwb_range,1,cranberry.andrew.cmu.edu,9.47,2029,108,2519,7271,8445,17320,364,47680,2029,103,787,16878,-72642,0.000068
1515284384.556464,uwb_range,1,derby.andrew.cmu.edu,12.74,933,84,13081,18036,15954,34198,697,47555,933,103,745,18035,-104104,0.000097
1515284384.642845,uwb_range,1,eggtart.andrew.cmu.edu,8.29,4016,156,18295,16742,11124,13023,275,48887,4016,103,766,18294,-34258,0.000032
1515284384.732614,uwb_range,1,flapper.andrew.cmu.edu,8.99,2066,124,8411,11402,7924,24558,419,48046,2066,103,759,16947,-26453,0.000025
1515284384.832463,uwb_range,2,greengrape.andrew.cmu.edu,6.77,3375,124,1180,2500,3620,11056,263,48262,3375,103,762,17805,-97879,0.000091
1515284384.907312,uwb_range,2,homity.andrew.cmu.edu,8.41,3163,160,1717,6414,6102,20075,359,47891,3163,103,753,17861,-43167,0.000040
1515284384.992319,uwb_range,2,keylime.andrew.cmu.edu,8.10,2265,152,5878,4106,2855,32030,499,47984,2265,103,799,18350,-13924,0.000013
1515284385.082256,uwb_range,2,lemon.andrew.cmu.edu,12.71,1145,88,17714,16313,10229,34683,567,47736,1145,103,748,17713,-24944,0.000023
1515284385.171793,uwb_range,2,apricot.andrew.cmu.edu,15.77,677,68,4122,5592,4013,32243,714,47592,677,103,768,17325,-46407,0.000043
1515284385.277119,uwb_range,2,blueberry.andrew.cmu.edu,14.17,1200,108,115,16867,15069,45471,647,47622,1200,103,746,16866,-82907,0.000077
1515284385.348419,uwb_range,2,cranberry.andrew.cmu.edu,9.55,1607,136,10249,13196,9472,37704,585,47786,1607,103,780,17373,-72579,0.000068
1515284385.433377,uwb_range,2,derby.andrew.cmu.edu,12.54,1114,100,7556,6297,8429,39776,720,47624,1114,103,748,18435,-103998,0.000097
1515284385.517895,uwb_range,2,eggtart.andrew.cmu.edu,6.21,4045,164,2631,4242,5950,13233,290,48461,4045,103,770,18340,-34081,0.000032
1515284385.608588,uwb_range,2,flapper.andrew.cmu.edu,8.85,2104,112,2925,4779,3893,17115,359,47573,2104,103,751,16648,-26332,0.000025
1515284385.693329,uwb_range,2,greengrape.andrew.cmu.edu,4.18,3329,128,2052,1352,4332,11204,261,47748,3329,103,766,17163,-97788,0.000091
1515284385.784740,uwb_range,2,homity.andrew.cmu.edu,9.09,3065,172,15475,17679,12853,23930,396,47978,3065,103,751,17678,-43143,0.000040
1515284385.867000,uwb_range,2,keylime.andrew.cmu.edu,8.18,1247,96,1190,4880,3546,30051,535,47724,1247,103,791,16938,-13795,0.000013
1515284385.954853,uwb_range,2,lemon.andrew.cmu.edu,13.07,842,72,275,16527,14022,27356,563,47643,842,103,746,16526,-24832,0.000023
1515284386.055224,uwb_range,2,apricot.andrew.cmu.edu,16.21,750,68,5304,4052,5900,33606,663,47813,750,103,768,16875,-46231,0.000043
1515284386.130289,uwb_range,2,blueberry.andrew.cmu.edu,14.15,1427,68,100,19736,19723,16223,379,47941,1427,103,751,19735,-82889,0.000077
1515284386.220294,uwb_range,2,cranberry.andrew.cmu.edu,9.09,1955,104,14244,20156,18424,21391,431,47817,1955,103,749,20155,-72539,0.000068
1515284386.304788,uwb_range,2,derby.andrew.cmu.edu,12.95,969,80,2169,11298,13521,32071,636,47750,969,103,792,17602,-103749,0.000097
1515284386.392239,uwb_range,2,eggtart.andrew.cmu.edu,6.58,3095,124,249,2326,3128,10206,264,48135,3095,103,770,16601,-33993,0.000032
1515284386.480131,uwb_range,2,flapper.andrew.cmu.edu,9.20,2236,144,2632,9866,8082,32152,514,47575,2236,103,755,19793,-26307,0.000025
1515284386.566071,uwb_range,2,greengrape.andrew.cmu.edu,5.45,3916,220,5479,10830,10748,29699,430,47622,3916,103,764,18823,-97668,0.000091
1515284386.653837,uwb_range,2,homity.andrew.cmu.edu,8.86,2837,136,10277,7837,4806,16972,332,47871,2837,103,752,17211,-42974,0.000040
1515284386.739944,uwb_range,2,keylime.andrew.cmu.edu,7.99,1227,112,4572,11285,12784,45318,637,47687,1227,103,776,16650,-13851,0.000013
1515284386.829681,uwb_range,2,lemon.andrew.cmu.edu,12.57,1078,68,2798,3690,3422,22284,512,47823,1078,103,768,20525,-24495,0.000023
1515284386.914975,uwb_range,2,apricot.andrew.cmu.edu,15.84,690,68,472,1936,2084,31104,732,47364,690,103,763,17010,-46366,0.000043
1515284387.002164,uwb_range,2,blueberry.andrew.cmu.edu,13.40,1232,124,6621,3657,2379,64499,830,47666,1232,103,762,19462,-82801,0.000077
1515284387.091204,uwb_range,2,cranberry.andrew.cmu.edu,9.06,1135,104,12593,6980,4921,45193,687,47919,1135,103,794,16973,-72617,0.000068
1515284387.175461,uwb_range,2,derby.andrew.cmu.edu,12.84,1291,76,7642,16841,17687,17040,432,47873,1291,103,749,17686,-103596,0.000096
1515284387.346834,uwb_range,2,eggtart.andrew.cmu.edu,3.77,4550,184,1717,4562,5918,13159,291,48513,4550,103,769,18399,-34024,0.000032
1515284387.350872,uwb_range,2,flapper.andrew.cmu.edu,9.17,1951,152,4522,5193,4411,46984,608,47881,1951,103,753,19221,-26146,0.000024
1515284387.706358,uwb_range,2,greengrape.andrew.cmu.edu,2.90,3666,148,2689,4207,3578,12666,286,47761,3666,103,767,17992,-97387,0.000091
1515284387.706931,uwb_range,2,homity.andrew.cmu.edu,9.16,2491,124,18761,15675,13232,19767,374,47939,2491,103,752,18760,-43078,0.000040
1515284387.709939,uwb_range,2,keylime.andrew.cmu.edu,7.98,1486,108,7556,12111,9912,34716,576,47578,1486,103,747,18749,-13786,0.000013
1515284387.713004,uwb_range,2,lemon.andrew.cmu.edu,12.60,676,52,4092,6788,7002,21097,569,47620,676,103,759,18016,-24607,0.000023
1515284387.803458,uwb_range,2,apricot.andrew.cmu.edu,16.06,702,64,2182,2007,1297,21955,652,47540,702,103,754,16833,-46245,0.000043
1515284387.874232,uwb_range,2,blueberry.andrew.cmu.edu,13.85,950,96,11261,13600,12650,52974,795,47880,950,103,767,18660,-82616,0.000077
1515284387.960090,uwb_range,2,cranberry.andrew.cmu.edu,9.44,1334,104,11488,16699,13231,31589,554,47768,1334,103,748,16698,-72224,0.000067
1515284388.048083,uwb_range,2,derby.andrew.cmu.edu,12.78,937,72,5357,8248,5657,21340,575,47983,937,103,754,17768,-103794,0.000097
1515284388.141007,uwb_range,2,eggtart.andrew.cmu.edu,2.53,2690,108,1219,4278,3612,10024,261,48034,2690,103,774,16573,-34062,0.000032
1515284388.223709,uwb_range,2,flapper.andrew.cmu.edu,9.60,1493,100,10574,388,3296,31302,512,47557,1493,103,750,18431,-26042,0.000024
1515284388.311625,uwb_range,2,greengrape.andrew.cmu.edu,2.64,3393,148,10049,15416,9844,15454,305,47864,3393,103,768,17358,-97362,0.000091
1515284388.397634,uwb_range,2,homity.andrew.cmu.edu,8.41,2006,136,5371,3113,3534,35943,528,47556,2006,103,759,18610,-42780,0.000040
1515284388.485769,uwb_range,2,keylime.andrew.cmu.edu,8.14,1191,100,6972,4571,3445,34133,560,47843,1191,103,766,16757,-13778,0.000013
1515284388.571250,uwb_range,2,lemon.andrew.cmu.edu,13.39,717,60,44,9816,7437,27549,616,48036,717,103,767,18078,-24549,0.000023
1515284388.660069,uwb_range,2,apricot.andrew.cmu.edu,15.92,779,88,3051,6116,7411,37799,800,47937,779,103,766,17618,-46029,0.000043
1515284388.747162,uwb_range,2,blueberry.andrew.cmu.edu,14.35,1063,88,55,17566,17211,35036,640,48078,1063,103,753,17565,-82542,0.000077
1515284388.835048,uwb_range,2,cranberry.andrew.cmu.edu,9.62,1399,100,6493,9235,7321,30019,543,47574,1399,103,792,18059,-72215,0.000067
1515284388.920817,uwb_range,2,derby.andrew.cmu.edu,12.59,1156,128,9833,10947,9262,43238,776,47633,1156,103,750,16595,-103490,0.000096
1515284389.008563,uwb_range,2,eggtart.andrew.cmu.edu,8.12,3313,132,18219,18094,15381,14338,290,48797,3313,103,765,18218,-34008,0.000032
1515284389.096439,uwb_range,2,flapper.andrew.cmu.edu,9.10,2083,124,13174,10904,9081,27918,454,47955,2083,103,753,18618,-26058,0.000024
1515284389.182396,uwb_range,2,greengrape.andrew.cmu.edu,5.57,3762,140,1364,3381,4372,11796,270,47909,3762,103,767,18364,-97434,0.000091
1515284389.270664,uwb_range,2,homity.andrew.cmu.edu,8.52,2462,164,3933,13254,13222,37893,531,47948,2462,103,755,19477,-42683,0.000040
1515284389.371011,uwb_range,2,keylime.andrew.cmu.edu,8.03,1290,108,2262,8750,7926,38096,587,47630,1290,103,750,16802,-13602,0.000013
1515284389.443989,uwb_range,2,lemon.andrew.cmu.edu,12.67,724,56,5246,7382,5419,27760,577,47846,724,103,774,18346,-24364,0.000023
1515284389.534174,uwb_range,2,apricot.andrew.cmu.edu,16.05,747,84,9775,12602,8148,34057,809,47994,747,103,762,17055,-45988,0.000043
1515284389.620968,uwb_range,2,blueberry.andrew.cmu.edu,13.82,1003,92,8537,15518,15432,35299,621,47690,1003,103,765,16885,-82606,0.000077
1515284389.705708,uwb_range,2,cranberry.andrew.cmu.edu,9.42,1176,100,9278,5252,10467,35301,618,47681,1176,103,749,17143,-72255,0.000067
1515284389.795824,uwb_range,2,derby.andrew.cmu.edu,12.81,866,72,8758,17565,14678,23599,602,47956,866,103,751,17564,-103483,0.000096
1515284389.883608,uwb_range,2,eggtart.andrew.cmu.edu,6.03,3350,140,968,2739,3503,10914,275,47846,3350,103,760,16904,-33783,0.000031
1515284389.969240,uwb_range,2,flapper.andrew.cmu.edu,9.68,1371,76,4820,3610,3181,18127,378,47567,1371,103,751,16931,-26089,0.000024
1515284390.057136,uwb_range,2,greengrape.andrew.cmu.edu,2.64,3718,208,2342,4620,2883,24992,409,47926,3718,103,772,17685,-97137,0.000090
1515284390.143003,uwb_range,2,homity.andrew.cmu.edu,8.59,2148,144,1267,4092,3446,29993,464,47496,2148,103,781,17674,-42676,0.000040
1515284390.235320,uwb_range,2,keylime.andrew.cmu.edu,8.20,1428,120,4882,18602,17899,52972,678,47880,1428,103,750,18601,-13464,0.000013
1515284390.350102,uwb_range,2,lemon.andrew.cmu.edu,12.70,714,72,3682,9634,10335,39017,791,47755,714,103,759,19043,-24469,0.000023
1515284390.406735,uwb_range,2,apricot.andrew.cmu.edu,16.24,798,80,70,7353,5304,41398,801,47743,798,103,779,18355,-45924,0.000043
1515284390.494640,uwb_range,2,blueberry.andrew.cmu.edu,13.73,1274,100,13792,9284,6438,28906,561,47920,1274,103,762,17096,-82511,0.000077
