1515284013.282164,position,1,2,-0.031203,-0.044458,-0.017523
1515284013.282164,orientation,1,2,-0.351196,-0.035185,-1.537062
1515284013.297440,position,1,2,-0.032246,-0.042998,-0.006686
1515284013.297440,orientation,1,2,-0.352646,-0.037153,-1.535127
1515284013.315404,position,1,2,-0.031879,-0.042767,-0.006966
1515284013.315404,orientation,1,2,-0.353269,-0.038873,-1.533370
1515284013.331076,position,1,2,-0.031503,-0.042486,-0.007130
1515284013.331076,orientation,1,2,-0.352658,-0.039187,-1.532229
1515284013.348100,position,1,2,-0.031060,-0.042202,-0.007260
1515284013.348100,orientation,1,2,-0.351685,-0.038356,-1.532024
1515284013.364340,position,1,2,-0.030514,-0.041942,-0.007400
1515284013.364340,orientation,1,2,-0.350892,-0.037105,-1.532753
1515284013.382097,position,1,2,-0.036762,-0.043610,0.003154
1515284013.382097,orientation,1,2,-0.350003,-0.035042,-1.533588
1515284013.397453,position,1,2,-0.036248,-0.043399,0.003261
1515284013.397453,orientation,1,2,-0.349242,-0.034542,-1.534948
1515284013.415909,position,1,2,-0.035746,-0.043197,0.003385
1515284013.415909,orientation,1,2,-0.348391,-0.034359,-1.536111
1515284013.432390,position,1,2,-0.035292,-0.042997,0.003502
1515284013.432390,orientation,1,2,-0.347561,-0.034150,-1.536971
1515284013.448468,position,1,2,-0.034887,-0.042796,0.003579
1515284013.448468,orientation,1,2,-0.347056,-0.033836,-1.537526
1515284013.464194,position,1,2,-0.034521,-0.042587,0.003608
1515284013.464194,orientation,1,2,-0.346960,-0.033508,-1.537801
1515284013.481279,position,1,2,-0.034187,-0.042360,0.003627
1515284013.481279,orientation,1,2,-0.347027,-0.033497,-1.537706
1515284013.497857,position,1,2,-0.042793,-0.046452,0.007155
1515284013.497857,orientation,1,2,-0.347219,-0.032676,-1.536937
1515284013.516614,position,1,2,-0.042705,-0.046262,0.007280
1515284013.516614,orientation,1,2,-0.346765,-0.034069,-1.536248
1515284013.531848,position,1,2,-0.042615,-0.046072,0.007422
1515284013.531848,orientation,1,2,-0.346208,-0.035962,-1.535494
1515284013.548903,position,1,2,-0.042512,-0.045886,0.007523
1515284013.548903,orientation,1,2,-0.345827,-0.037997,-1.534825
1515284013.565779,position,1,2,-0.042402,-0.045701,0.007539
1515284013.565779,orientation,1,2,-0.345783,-0.039630,-1.534243
1515284013.583011,position,1,2,-0.042295,-0.045518,0.007461
1515284013.583011,orientation,1,2,-0.346002,-0.040443,-1.533760
1515284013.598717,position,1,2,-0.042548,-0.045704,0.007135
1515284013.598717,orientation,1,2,-0.345980,-0.040614,-1.532918
1515284013.616968,position,1,2,-0.042450,-0.045546,0.007009
1515284013.616968,orientation,1,2,-0.345922,-0.040096,-1.532932
1515284013.633500,position,1,2,-0.042301,-0.045411,0.006876
1515284013.633500,orientation,1,2,-0.345729,-0.039397,-1.533473
1515284013.649576,position,1,2,-0.042084,-0.045311,0.006724
1515284013.649576,orientation,1,2,-0.345610,-0.038542,-1.534717
1515284013.665168,position,1,2,-0.041832,-0.045241,0.006572
1515284013.665168,orientation,1,2,-0.345448,-0.037463,-1.536428
1515284013.682477,position,1,2,-0.041580,-0.045183,0.006443
1515284013.682477,orientation,1,2,-0.345003,-0.036256,-1.538234
1515284013.698913,position,1,2,-0.041272,-0.045185,0.005923
1515284013.698913,orientation,1,2,-0.344374,-0.035161,-1.539686
1515284013.717362,position,1,2,-0.041026,-0.045161,0.005768
1515284013.717362,orientation,1,2,-0.344069,-0.034308,-1.541267
1515284013.732901,position,1,2,-0.040759,-0.045135,0.005543
1515284013.732901,orientation,1,2,-0.344263,-0.033613,-1.542719
1515284013.749116,position,1,2,-0.040493,-0.045094,0.005290
1515284013.749116,orientation,1,2,-0.344638,-0.032823,-1.543970
1515284013.764915,position,1,2,-0.040240,-0.045023,0.005071
