1515283298.458379,uwb_range,1,apricot.andrew.cmu.edu,8.36,3461,220,12346,11640,11101,26086,446,48005,3461,103,762,17690,-44070,0.000041
1515283298.638201,uwb_range,1,blueberry.andrew.cmu.edu,1.59,3378,160,14972,18888,12917,18350,360,47598,3378,103,745,18887,-80441,0.000075
1515283298.642873,uwb_range,1,cranberry.andrew.cmu.edu,6.20,2980,212,448,5584,6960,33843,497,48007,2980,103,775,16835,-69724,0.000065
1515283298.692935,uwb_range,1,derby.andrew.cmu.edu,10.24,2751,212,10496,9802,8456,39948,538,47827,2751,103,761,16957,-102071,0.000095
1515283298.781105,uwb_range,1,eggtart.andrew.cmu.edu,12.89,751,84,274,14195,16460,54294,812,47753,751,103,800,17516,-31643,0.000029
1515283298.867182,uwb_range,1,flapper.andrew.cmu.edu,14.06,1468,100,2649,2212,1656,23558,457,47461,1468,103,755,16675,-23502,0.000022
1515283298.955170,uwb_range,1,greengrape.andrew.cmu.edu,17.20,1020,68,8736,17951,19507,24138,544,47682,1020,103,746,19506,-96491,0.000090
1515283299.042953,uwb_range,1,homity.andrew.cmu.edu,19.54,901,64,9731,9152,6818,27456,618,47853,901,103,752,19886,-40932,0.000038
1515283299.129132,uwb_range,1,keylime.andrew.cmu.edu,22.37,736,84,4939,6550,5603,34589,1020,47759,736,103,781,15573,-11059,0.000010
1515283299.218320,uwb_range,1,lemon.andrew.cmu.edu,24.87,719,80,855,1925,1774,15990,1020,47316,719,103,764,12766,-22083,0.000021
1515283299.304286,uwb_range,1,apricot.andrew.cmu.edu,8.29,3393,228,12372,15195,10892,32612,493,47595,3393,103,753,18829,-44038,0.000041
1515283299.393784,uwb_range,1,blueberry.andrew.cmu.edu,1.57,4058,216,11596,18567,17166,21155,389,47623,4058,103,746,18566,-80447,0.000075
1515283299.479996,uwb_range,1,cranberry.andrew.cmu.edu,6.06,2933,224,2697,6908,5846,44058,570,47495,2933,103,767,17769,-69732,0.000065
1515283299.570443,uwb_range,1,derby.andrew.cmu.edu,10.30,2925,228,9346,9124,7756,37700,523,47569,2925,103,752,16459,-102005,0.000095
1515283299.653999,uwb_range,1,eggtart.andrew.cmu.edu,12.85,762,76,259,12390,14726,45961,725,47554,762,103,800,17255,-31258,0.000029
1515283299.742493,uwb_range,1,flapper.andrew.cmu.edu,14.08,1373,92,2288,2125,1530,24998,460,47275,1373,103,752,17481,-23461,0.000022
1515283299.828061,uwb_range,1,greengrape.andrew.cmu.edu,17.31,1009,60,11443,17530,12581,14238,410,47849,1009,103,749,17529,-96177,0.000090
1515283299.915353,uwb_range,1,homity.andrew.cmu.edu,19.47,828,56,4210,1940,1267,16613,465,47481,828,103,748,16980,-40741,0.000038
1515283300.006288,uwb_range,1,keylime.andrew.cmu.edu,22.41,606,68,2916,7705,7484,35984,1020,47882,606,103,786,15514,-10875,0.000010
1515283300.091172,uwb_range,1,lemon.andrew.cmu.edu,24.94,691,76,1776,2023,1884,16657,1020,47626,691,103,768,14433,-22033,0.000021
1515283300.177559,uwb_range,1,apricot.andrew.cmu.edu,8.33,3450,204,11451,15192,11849,29734,463,47714,3450,103,755,19419,-43772,0.000041
